module,doctype,fieldname,label,fieldtype,pg_type,options,reqd,unique,index,read_only,default,fetch_from
Setup,Company,reporting_currency,Reporting Currency,Link,varchar(140),Currency,0,0,0,1,,
Setup,Company,purchase_expense_account,Purchase Expense Account,Link,varchar(140),Account,0,0,0,0,,
Setup,Company,purchase_expense_contra_account,Purchase Expense Contra Account,Link,varchar(140),Account,0,0,0,0,,
Setup,Company,service_expense_account,Service Expense Account,Link,varchar(140),Account,0,0,0,0,,
Setup,Company,expenses_added_to_stock_account,Expenses Added To Stock Account,Link,varchar(140),Account,0,0,0,0,,
Setup,Company,expenses_added_to_stock_contra_account,Expenses Added To Stock Contra Account,Link,varchar(140),Account,0,0,0,0,,
Setup,Company,enable_item_wise_inventory_account,Enable Item-wise Inventory Account,Check,smallint,,0,0,0,0,0,
Setup,Company,valuation_method,Default Stock Valuation Method,Select,varchar(140),FIFO|Moving Average|LIFO,1,0,0,0,FIFO,
Setup,Company,default_wip_warehouse, Default Work In Progress Warehouse ,Link,varchar(140),Warehouse,0,0,0,0,,
Setup,Company,default_fg_warehouse,Default Finished Goods Warehouse,Link,varchar(140),Warehouse,0,0,0,0,,
Setup,Company,default_scrap_warehouse,Default Scrap Warehouse,Link,varchar(140),Warehouse,0,0,0,0,,
Setup,Company,default_sales_contact,Default Sales Contact,Link,varchar(140),Contact,0,0,0,0,,
Setup,Company,accounts_frozen_till_date,Accounts Frozen Till Date,Date,date,,0,0,0,0,,
Setup,Company,role_allowed_for_frozen_entries,Roles Allowed to Set and Edit Frozen Account Entries,Link,varchar(140),Role,0,0,0,0,,
Setup,Company,default_letter_head_report,Default Letter Head (Report),Link,varchar(140),Letter Head,0,0,0,0,,
Setup,Company,disable_sdbnb_in_sr,Disable Stock Delivered But Not Billed in Sales Return,Check,smallint,,0,0,0,0,0,
Setup,Company,stock_delivered_but_not_billed,Stock Delivered But Not Billed,Link,varchar(140),Account,0,0,0,0,,
Setup,Company,enable_stock_delivered_but_not_billed,Enable Stock Delivered But Not Billed,Check,smallint,,0,0,0,0,0,
Setup,Currency Exchange,date,Date,Date,date,,1,0,0,0,,
Setup,Currency Exchange,from_currency,From Currency,Link,varchar(140),Currency,1,0,0,0,,
Setup,Currency Exchange,to_currency,To Currency,Link,varchar(140),Currency,1,0,0,0,,
Setup,Currency Exchange,exchange_rate,Exchange Rate,Float,"numeric(21,9)",,1,0,0,0,,
Setup,Currency Exchange,for_buying,For Buying,Check,smallint,,0,0,0,0,1,
Setup,Currency Exchange,for_selling,For Selling,Check,smallint,,0,0,0,0,1,
Setup,Customer Group,customer_group_name,Customer Group Name,Data,varchar(140),,1,1,0,0,,
Setup,Customer Group,parent_customer_group,Parent Customer Group,Link,varchar(140),Customer Group,0,0,0,0,,
Setup,Customer Group,is_group,Is Group,Check,smallint,,0,0,0,0,0,
Setup,Customer Group,default_price_list,Default Price List,Link,varchar(140),Price List,0,0,0,0,,
Setup,Customer Group,payment_terms,Default Payment Terms Template,Link,varchar(140),Payment Terms Template,0,0,0,0,,
Setup,Customer Group,lft,lft,Int,integer,,0,0,1,0,,
Setup,Customer Group,rgt,rgt,Int,integer,,0,0,1,0,,
Setup,Customer Group,old_parent,old_parent,Link,varchar(140),Customer Group,0,0,0,0,,
Setup,Department,department_name,Department,Data,varchar(140),,1,0,0,0,,
Setup,Department,parent_department,Parent Department,Link,varchar(140),Department,0,0,0,0,,
Setup,Department,company,Company,Link,varchar(140),Company,1,0,0,0,,
Setup,Department,is_group,Is Group,Check,smallint,,0,0,0,0,0,
Setup,Department,disabled,Disabled,Check,smallint,,0,0,0,0,0,
Setup,Department,lft,lft,Int,integer,,0,0,0,1,,
Setup,Department,rgt,rgt,Int,integer,,0,0,0,1,,
Setup,Department,old_parent,Old Parent,Data,varchar(140),,0,0,0,0,,
Setup,Designation,designation_name,Designation,Data,varchar(140),,1,1,0,0,,
Setup,Designation,description,Description,Text,text,,0,0,0,0,,
Setup,Driver,naming_series,Series,Select,varchar(140),HR-DRI-.YYYY.-,0,0,0,0,,
Setup,Driver,full_name,Full Name,Data,varchar(140),,1,0,0,0,,
Setup,Driver,status,Status,Select,varchar(140),Active|Suspended|Left,1,0,0,0,,
Setup,Driver,transporter,Transporter,Link,varchar(140),Supplier,0,0,0,0,,
Setup,Driver,employee,Employee,Link,varchar(140),Employee,0,0,0,0,,
Setup,Driver,cell_number,Cellphone Number,Data,varchar(140),,0,0,0,0,,
Setup,Driver,license_number,License Number,Data,varchar(140),,0,0,0,0,,
Setup,Driver,issuing_date,Issuing Date,Date,date,,0,0,0,0,,
Setup,Driver,expiry_date,Expiry Date,Date,date,,0,0,0,0,,
Setup,Driver,address,Address,Link,varchar(140),Address,0,0,0,0,,
Setup,Driver,user,User,Link,varchar(140),User,0,0,0,0,,
Setup,Driving License Category,class,Driver licence class,Data,varchar(140),,0,0,0,0,,
Setup,Driving License Category,description,Description,Data,varchar(140),,0,0,0,0,,
Setup,Driving License Category,issuing_date,Issuing Date,Date,date,,0,0,0,0,,
Setup,Driving License Category,expiry_date,Expiry Date,Date,date,,0,0,0,0,,
Setup,Email Digest,enabled,Enabled,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,company,For Company,Link,varchar(140),Company,1,0,0,0,,
Setup,Email Digest,frequency,How frequently?,Select,varchar(140),Daily|Weekly|Monthly,1,0,0,0,,
Setup,Email Digest,next_send,Next email will be sent on:,Data,varchar(140),,0,0,0,1,,
Setup,Email Digest,income,New Income,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,expenses_booked,New Expenses,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,income_year_to_date,Annual Income,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,expense_year_to_date,Annual Expenses,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,bank_balance,Bank Balance,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,credit_balance,Bank Credit Balance,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,invoiced_amount,Receivables,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,payables,Payables,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,sales_orders_to_bill,Sales Orders to Bill,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,purchase_orders_to_bill,Purchase Orders to Bill,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,sales_order,New Sales Orders,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,purchase_order,New Purchase Orders,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,sales_orders_to_deliver,Sales Orders to Deliver,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,purchase_orders_to_receive,Purchase Orders to Receive,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,sales_invoice,New Sales Invoice,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,purchase_invoice,New Purchase Invoice,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,new_quotations,New Quotations,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,pending_quotations,Open Quotations,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,issue,Open Issues,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,project,Open Projects,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,purchase_orders_items_overdue,Purchase Orders Items Overdue,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,calendar_events,Upcoming Calendar Events,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,todo_list,Open To Do,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,notifications,Open Notifications,Check,smallint,,0,0,0,0,0,
Setup,Email Digest,add_quote,Add Quote,Check,smallint,,0,0,0,0,0,
Setup,Email Digest Recipient,recipient,Recipient,Link,varchar(140),User,1,0,0,0,,
Setup,Employee,employee,Employee,Data,varchar(140),,0,0,0,0,,
Setup,Employee,naming_series,Series,Select,varchar(140),HR-EMP-,0,0,0,0,,
Setup,Employee,salutation,Salutation,Link,varchar(140),Salutation,0,0,0,0,,
Setup,Employee,first_name,First Name,Data,varchar(140),,1,0,0,0,,
Setup,Employee,middle_name,Middle Name,Data,varchar(140),,0,0,0,0,,
Setup,Employee,last_name,Last Name,Data,varchar(140),,0,0,0,0,,
Setup,Employee,employee_name,Full Name,Data,varchar(140),,0,0,0,1,,
Setup,Employee,image,Image,Attach Image,text,,0,0,0,0,,
Setup,Employee,company,Company,Link,varchar(140),Company,1,0,0,0,,
Setup,Employee,status,Status,Select,varchar(140),Active|Inactive|Suspended|Left,1,0,1,0,Active,
Setup,Employee,employee_number,Employee Number,Data,varchar(140),,0,0,0,0,,
Setup,Employee,gender,Gender,Link,varchar(140),Gender,1,0,0,0,,
Setup,Employee,date_of_birth,Date of Birth,Date,date,,1,0,0,0,,
Setup,Employee,date_of_joining,Date of Joining,Date,date,,1,0,0,0,,
Setup,Employee,emergency_phone_number,Emergency Phone,Data,varchar(140),Phone,0,0,0,0,,
Setup,Employee,person_to_be_contacted,Emergency Contact Name,Data,varchar(140),,0,0,0,0,,
Setup,Employee,relation,Relation,Data,varchar(140),,0,0,0,0,,
Setup,Employee,user_id,User ID,Link,varchar(140),User,0,0,0,0,,
Setup,Employee,create_user_permission,Create User Permission,Check,smallint,,0,0,0,0,1,
Setup,Employee,create_user_automatically,Create User Automatically,Check,smallint,,0,0,0,0,0,
Setup,Employee,scheduled_confirmation_date,Offer Date,Date,date,,0,0,0,0,,
Setup,Employee,final_confirmation_date,Confirmation Date,Date,date,,0,0,0,0,,
Setup,Employee,contract_end_date,Contract End Date,Date,date,,0,0,0,0,,
Setup,Employee,notice_number_of_days,Notice (days),Int,integer,,0,0,0,0,,
Setup,Employee,date_of_retirement,Date Of Retirement,Date,date,,0,0,0,0,,
Setup,Employee,department,Department,Link,varchar(140),Department,0,0,0,0,,
Setup,Employee,designation,Designation,Link,varchar(140),Designation,0,0,1,0,,
Setup,Employee,reports_to,Reports to,Link,varchar(140),Employee,0,0,0,0,,
Setup,Employee,branch,Branch,Link,varchar(140),Branch,0,0,0,0,,
Setup,Employee,holiday_list,Holiday List,Link,varchar(140),Holiday List,0,0,0,0,,
Setup,Employee,salary_mode,Salary Mode,Select,varchar(140),Bank|Cash|Cheque,0,0,0,0,,
Setup,Employee,bank_name,Bank Name,Data,varchar(140),,0,0,0,0,,
Setup,Employee,bank_ac_no,Bank A/C No.,Data,varchar(140),,0,0,0,0,,
Setup,Employee,cell_number,Mobile,Data,varchar(140),Phone,0,0,0,0,,
Setup,Employee,prefered_contact_email,Preferred Contact Email,Select,varchar(140),Company Email|Personal Email|User ID,0,0,0,0,,
Setup,Employee,prefered_email,Preferred Email,Data,varchar(140),Email,0,0,0,1,,
Setup,Employee,company_email,Company Email,Data,varchar(140),Email,0,0,0,0,,
Setup,Employee,personal_email,Personal Email,Data,varchar(140),Email,0,0,0,0,,
Setup,Employee,unsubscribed,Unsubscribed,Check,smallint,,0,0,0,0,0,
Setup,Employee,permanent_accommodation_type,Permanent Address Is,Select,varchar(140),Rented|Owned,0,0,0,0,,
Setup,Employee,permanent_address,Permanent Address,Small Text,text,,0,0,0,0,,
Setup,Employee,current_accommodation_type,Current Address Is,Select,varchar(140),Rented|Owned,0,0,0,0,,
Setup,Employee,current_address,Current Address,Small Text,text,,0,0,0,0,,
Setup,Employee,bio,Bio / Cover Letter,Text Editor,text,,0,0,0,0,,
Setup,Employee,passport_number,Passport Number,Data,varchar(140),,0,0,0,0,,
Setup,Employee,date_of_issue,Date of Issue,Date,date,,0,0,0,0,,
Setup,Employee,valid_upto,Valid Up To,Date,date,,0,0,0,0,,
Setup,Employee,place_of_issue,Place of Issue,Data,varchar(140),,0,0,0,0,,
Setup,Employee,marital_status,Marital Status,Select,varchar(140),Single|Married|Divorced|Widowed,0,0,0,0,,
Setup,Employee,blood_group,Blood Group,Select,varchar(140),A+|A-|B+|B-|AB+|AB-|O+|O-,0,0,0,0,,
Setup,Employee,family_background,Family Background,Small Text,text,,0,0,0,0,,
Setup,Employee,health_details,Health Details,Small Text,text,,0,0,0,0,,
Setup,Employee,resignation_letter_date,Resignation Letter Date,Date,date,,0,0,0,0,,
Setup,Employee,relieving_date,Relieving Date,Date,date,,0,0,0,0,,
Setup,Employee,reason_for_leaving,Reason for Leaving,Small Text,text,,0,0,0,0,,
Setup,Employee,leave_encashed,Leave Encashed?,Select,varchar(140),Yes|No,0,0,0,0,,
Setup,Employee,encashment_date,Encashment Date,Date,date,,0,0,0,0,,
Setup,Employee,held_on,Exit Interview Held On,Date,date,,0,0,0,0,,
Setup,Employee,new_workplace,New Workplace,Data,varchar(140),,0,0,0,0,,
Setup,Employee,feedback,Feedback,Small Text,text,,0,0,0,0,,
Setup,Employee,lft,lft,Int,integer,,0,0,0,1,,
Setup,Employee,rgt,rgt,Int,integer,,0,0,0,1,,
Setup,Employee,old_parent,Old Parent,Data,varchar(140),,0,0,0,0,,
Setup,Employee,attendance_device_id,Attendance Device ID (Biometric/RF tag ID),Data,varchar(140),,0,1,0,0,,
Setup,Employee,salary_currency,Salary Currency,Link,varchar(140),Currency,0,0,0,0,,
Setup,Employee,ctc,Cost to Company (CTC),Currency,"numeric(21,9)",salary_currency,0,0,0,0,,
Setup,Employee,iban,IBAN,Data,varchar(140),IBAN,0,0,0,0,,
Setup,Employee Education,school_univ,School/University,Small Text,text,,0,0,0,0,,
Setup,Employee Education,qualification,Qualification,Data,varchar(140),,0,0,0,0,,
Setup,Employee Education,level,Level,Select,varchar(140),Graduate|Post Graduate|Under Graduate,0,0,0,0,,
Setup,Employee Education,year_of_passing,Year of Passing,Int,integer,,0,0,0,0,,
Setup,Employee Education,class_per,Class / Percentage,Data,varchar(140),,0,0,0,0,,
Setup,Employee Education,maj_opt_subj,Major/Optional Subjects,Text,text,,0,0,0,0,,
Setup,Employee External Work History,company_name,Company,Data,varchar(140),,0,0,0,0,,
Setup,Employee External Work History,designation,Designation,Data,varchar(140),,0,0,0,0,,
Setup,Employee External Work History,salary,Salary,Currency,"numeric(21,9)",Company:company:default_currency,0,0,0,0,,
Setup,Employee External Work History,address,Address,Small Text,text,,0,0,0,0,,
Setup,Employee External Work History,contact,Contact,Data,varchar(140),,0,0,0,0,,
Setup,Employee External Work History,total_experience,Total Experience,Data,varchar(140),,0,0,0,0,,
Setup,Employee Group,employee_group_name,Name,Data,varchar(140),,1,1,0,0,,
Setup,Employee Group Table,employee,Employee,Link,varchar(140),Employee,0,0,0,0,,
Setup,Employee Group Table,employee_name,Employee Name,Data,varchar(140),,0,0,0,0,,employee.first_name
Setup,Employee Group Table,user_id,ERPNext User ID,Data,varchar(140),,0,0,0,1,,employee.user_id
Setup,Employee Internal Work History,branch,Branch,Link,varchar(140),Branch,0,0,0,0,,
Setup,Employee Internal Work History,department,Department,Link,varchar(140),Department,0,0,0,0,,
Setup,Employee Internal Work History,designation,Designation,Link,varchar(140),Designation,0,0,0,0,,
Setup,Employee Internal Work History,from_date,From Date,Date,date,,0,0,0,0,,
Setup,Employee Internal Work History,to_date,To Date,Date,date,,0,0,0,0,,
Setup,Global Defaults,default_company,Default Company,Link,varchar(140),Company,0,0,0,0,,
Setup,Global Defaults,country,Default Country,Link,varchar(140),Country,0,0,0,0,,
Setup,Global Defaults,default_distance_unit,Default Distance Unit,Link,varchar(140),UOM,0,0,0,0,,
Setup,Global Defaults,default_currency,Default Currency,Link,varchar(140),Currency,1,0,0,0,INR,
Setup,Global Defaults,hide_currency_symbol,Hide Currency Symbol,Check,smallint,,0,0,0,0,0,
Setup,Global Defaults,disable_rounded_total,Disable Rounded Total,Check,smallint,,0,0,0,0,0,
Setup,Global Defaults,disable_in_words,Disable In Words,Check,smallint,,0,0,0,0,0,
Setup,Global Defaults,demo_company,Demo Company,Link,varchar(140),Company,0,0,0,1,,
Setup,Global Defaults,use_posting_datetime_for_naming_documents,Use Posting Date for Naming Documents,Check,smallint,,0,0,0,0,1,
Setup,Holiday,holiday_date,Date,Date,date,,1,0,0,0,,
Setup,Holiday,description,Description,Text Editor,text,,1,0,0,0,,
Setup,Holiday,weekly_off,Weekly Off,Check,smallint,,0,0,0,0,0,
Setup,Holiday,is_half_day,Is Half Day,Check,smallint,,0,0,0,0,0,
Setup,Holiday List,holiday_list_name,Holiday List Name,Data,varchar(140),,1,1,0,0,,
Setup,Holiday List,from_date,From Date,Date,date,,1,0,0,0,,
Setup,Holiday List,to_date,To Date,Date,date,,1,0,0,0,,
Setup,Holiday List,total_holidays,Total Holidays,Int,integer,,0,0,0,1,,
Setup,Holiday List,weekly_off,Weekly Off,Select,varchar(140),Sunday|Monday|Tuesday|Wednesday|Thursday|Friday|Saturday,0,0,0,0,,
Setup,Holiday List,color,Color,Color,varchar(140),,0,0,0,0,,
Setup,Holiday List,country,Country,Autocomplete,varchar(140),,0,0,0,0,,
Setup,Holiday List,subdivision,Subdivision,Autocomplete,varchar(140),,0,0,0,0,,
Setup,Holiday List,is_half_day,Is Half Day,Check,smallint,,0,0,0,0,0,
Setup,Incoterm,code,Code,Data,varchar(140),,1,1,0,0,,
Setup,Incoterm,title,Title,Data,varchar(140),,1,0,0,0,,
Setup,Incoterm,description,Description,Long Text,text,,0,0,0,0,,
Setup,Item Group,item_group_name,Item Group Name,Data,varchar(140),,1,1,0,0,,
Setup,Item Group,parent_item_group,Parent Item Group,Link,varchar(140),Item Group,0,0,0,0,,
Setup,Item Group,is_group,Is Group,Check,smallint,,0,0,0,0,0,
Setup,Item Group,image,Image,Attach Image,text,,0,0,0,0,,
Setup,Item Group,lft,lft,Int,integer,,0,0,1,0,,
Setup,Item Group,rgt,rgt,Int,integer,,0,0,1,0,,
Setup,Item Group,old_parent,old_parent,Link,varchar(140),Item Group,0,0,0,0,,
Setup,Party Type,party_type,Party Type,Link,varchar(140),DocType,1,1,0,0,,
Setup,Party Type,account_type,Account Type,Select,varchar(140),Payable|Receivable,1,0,0,0,,
Setup,Quotation Lost Reason,order_lost_reason,Quotation Lost Reason,Data,varchar(140),,1,1,0,0,,
Setup,Quotation Lost Reason Detail,lost_reason,Quotation Lost Reason,Link,varchar(140),Quotation Lost Reason,0,0,0,0,,
Setup,Sales Partner,partner_name,Sales Partner Name,Data,varchar(140),,1,1,0,0,,
Setup,Sales Partner,partner_type,Partner Type,Link,varchar(140),Sales Partner Type,0,0,0,0,,
Setup,Sales Partner,territory,Territory,Link,varchar(140),Territory,1,0,0,0,,
Setup,Sales Partner,commission_rate,Commission Rate,Float,"numeric(21,9)",,1,0,0,0,,
Setup,Sales Partner,show_in_website,Show In Website,Check,smallint,,0,0,0,0,0,
Setup,Sales Partner,referral_code,Referral Code,Data,varchar(140),,0,1,0,0,,
Setup,Sales Partner,route,Route,Data,varchar(140),,0,1,0,0,,
Setup,Sales Partner,logo,Logo,Attach,text,,0,0,0,0,,
Setup,Sales Partner,partner_website,Partner website,Data,varchar(140),,0,0,0,0,,
Setup,Sales Partner,introduction,Introduction,Text,text,,0,0,0,0,,
Setup,Sales Partner,description,Description,Text Editor,text,,0,0,0,0,,
Setup,Sales Person,sales_person_name,Sales Person Name,Data,varchar(140),,1,1,0,0,,
Setup,Sales Person,parent_sales_person,Parent Sales Person,Link,varchar(140),Sales Person,0,0,0,0,,
Setup,Sales Person,commission_rate,Commission Rate,Percent,"numeric(21,9)",,0,0,0,0,,
Setup,Sales Person,is_group,Is Group,Check,smallint,,1,0,0,0,0,
Setup,Sales Person,enabled,Enabled,Check,smallint,,0,0,0,0,1,
Setup,Sales Person,employee,Employee,Link,varchar(140),Employee,0,0,0,0,,
Setup,Sales Person,department,Department,Link,varchar(140),Department,0,0,0,1,,employee.department
Setup,Sales Person,lft,lft,Int,integer,,0,0,1,0,,
Setup,Sales Person,rgt,rgt,Int,integer,,0,0,1,0,,
Setup,Sales Person,old_parent,old_parent,Data,varchar(140),,0,0,0,0,,
Setup,Supplier Group,supplier_group_name,Supplier Group Name,Data,varchar(140),,1,1,0,0,,
Setup,Supplier Group,parent_supplier_group,Parent Supplier Group,Link,varchar(140),Supplier Group,0,0,0,0,,
Setup,Supplier Group,is_group,Is Group,Check,smallint,,0,0,0,0,0,
Setup,Supplier Group,payment_terms,Default Payment Terms Template,Link,varchar(140),Payment Terms Template,0,0,0,0,,
Setup,Supplier Group,lft,lft,Int,integer,,0,0,1,0,,
Setup,Supplier Group,rgt,rgt,Int,integer,,0,0,1,0,,
Setup,Supplier Group,old_parent,Old Parent,Link,varchar(140),Supplier Group,0,0,0,0,,
Setup,Target Detail,item_group,Item Group,Link,varchar(140),Item Group,0,0,1,0,,
Setup,Target Detail,fiscal_year,Fiscal Year,Link,varchar(140),Fiscal Year,1,0,1,0,,
Setup,Target Detail,target_qty,Target Qty,Float,"numeric(21,9)",,0,0,0,0,,
Setup,Target Detail,target_amount,Target  Amount,Float,"numeric(21,9)",,0,0,1,0,,
Setup,Target Detail,distribution_id,Target Distribution,Link,varchar(140),Monthly Distribution,1,0,0,0,,
Setup,Terms and Conditions,title,Title,Data,varchar(140),,1,1,0,0,,
Setup,Terms and Conditions,disabled,Disabled,Check,smallint,,0,0,0,0,0,
Setup,Terms and Conditions,terms,Terms and Conditions,Text Editor,text,,0,0,0,0,,
Setup,Terms and Conditions,selling,Selling,Check,smallint,,0,0,0,0,1,
Setup,Terms and Conditions,buying,Buying,Check,smallint,,0,0,0,0,1,
Setup,Terms and Conditions,copy_attachments_to_transaction,Copy Attachments to Transaction,Check,smallint,,0,0,0,0,0,
Setup,Territory,territory_name,Territory Name,Data,varchar(140),,1,1,0,0,,
Setup,Territory,parent_territory,Parent Territory,Link,varchar(140),Territory,0,0,0,0,,
Setup,Territory,is_group,Is Group,Check,smallint,,0,0,0,0,0,
Setup,Territory,territory_manager,Territory Manager,Link,varchar(140),Sales Person,0,0,1,0,,
Setup,Territory,lft,lft,Int,integer,,0,0,1,0,,
Setup,Territory,rgt,rgt,Int,integer,,0,0,1,0,,
Setup,Territory,old_parent,old_parent,Link,varchar(140),Territory,0,0,0,0,,
Setup,Transaction Deletion Record,company,Company,Link,varchar(140),Company,1,0,0,0,,
Setup,Transaction Deletion Record,amended_from,Amended From,Link,varchar(140),Transaction Deletion Record,0,0,0,1,,
Setup,Transaction Deletion Record,status,Status,Select,varchar(140),Queued|Running|Failed|Completed|Cancelled,0,0,0,1,,
Setup,Transaction Deletion Record,delete_bin_data_status,Delete Bins,Select,varchar(140),Pending|Completed|Skipped,0,0,0,1,Pending,
Setup,Transaction Deletion Record,delete_leads_and_addresses_status,Delete Leads and Addresses,Select,varchar(140),Pending|Completed|Skipped,0,0,0,1,Pending,
Setup,Transaction Deletion Record,reset_company_default_values_status,Reset Company Default Values,Select,varchar(140),Pending|Completed|Skipped,0,0,0,1,Pending,
Setup,Transaction Deletion Record,clear_notifications_status,Clear Notifications,Select,varchar(140),Pending|Completed|Skipped,0,0,0,1,Pending,
Setup,Transaction Deletion Record,initialize_doctypes_table_status,Initialize Summary Table,Select,varchar(140),Pending|Completed|Skipped,0,0,0,1,Pending,
Setup,Transaction Deletion Record,delete_transactions_status,Delete Transactions,Select,varchar(140),Pending|Completed|Skipped,0,0,0,1,Pending,
Setup,Transaction Deletion Record,error_log,Error Log,Long Text,text,,0,0,0,0,,
Setup,Transaction Deletion Record,process_in_single_transaction,Process in Single Transaction,Check,smallint,,0,0,0,1,0,
Setup,Transaction Deletion Record Item,doctype_name,DocType,Link,varchar(140),DocType,1,0,0,0,,
Setup,Transaction Deletion Record To Delete,doctype_name,DocType,Link,varchar(140),DocType,0,0,0,0,,
Setup,Transaction Deletion Record To Delete,company_field,Company Field,Data,varchar(140),,0,0,0,0,,
Setup,Transaction Deletion Record To Delete,document_count,Document Count,Int,integer,,0,0,0,1,,
Setup,Transaction Deletion Record To Delete,child_doctypes,Child DocTypes,Small Text,text,,0,0,0,1,,
Setup,Transaction Deletion Record To Delete,deleted,Deleted,Check,smallint,,0,0,0,1,0,
Setup,UOM,uom_name,UOM Name,Data,varchar(140),,1,1,0,0,,
Setup,UOM,must_be_whole_number,Must be Whole Number,Check,smallint,,0,0,0,0,0,
Setup,UOM,enabled,Enabled,Check,smallint,,0,0,0,0,1,
Setup,UOM,symbol,Symbol,Data,varchar(140),,0,0,0,0,,
Setup,UOM,common_code,Common Code,Data,varchar(140),,0,0,0,0,,
Setup,UOM,description,Description,Small Text,text,,0,0,0,0,,
Setup,UOM,category,Category,Link,varchar(140),UOM Category,0,0,0,0,,
Setup,UOM Conversion Factor,category,Category,Link,varchar(140),UOM Category,1,0,0,0,,
Setup,UOM Conversion Factor,from_uom,From,Link,varchar(140),UOM,1,0,0,0,,
Setup,UOM Conversion Factor,to_uom,To,Link,varchar(140),UOM,1,0,0,0,,
Setup,UOM Conversion Factor,value,Value,Float,"numeric(21,9)",,1,0,0,0,,
Setup,Vehicle,license_plate,License Plate,Data,varchar(140),,1,1,0,0,,
Setup,Vehicle,make,Make,Data,varchar(140),,1,0,0,0,,
Setup,Vehicle,model,Model,Data,varchar(140),,1,0,0,0,,
Setup,Vehicle,last_odometer,Odometer Value (Last),Int,integer,,1,0,0,0,,
Setup,Vehicle,acquisition_date,Acquisition Date,Date,date,,0,0,0,0,,
Setup,Vehicle,location,Location,Data,varchar(140),,0,0,0,0,,
Setup,Vehicle,chassis_no,Chassis No,Data,varchar(140),,0,0,0,0,,
Setup,Vehicle,vehicle_value,Vehicle Value,Currency,"numeric(21,9)",,0,0,0,0,,
Setup,Vehicle,employee,Employee,Link,varchar(140),Employee,0,0,0,0,,
Setup,Vehicle,insurance_company,Insurance Company,Data,varchar(140),,0,0,0,0,,
Setup,Vehicle,policy_no,Policy No,Data,varchar(140),,0,0,0,0,,
Setup,Vehicle,start_date,Start Date,Date,date,,0,0,0,0,,
Setup,Vehicle,end_date,End Date,Date,date,,0,0,0,0,,
Setup,Vehicle,fuel_type,Fuel Type,Select,varchar(140),Petrol|Diesel|Natural Gas|Electric,1,0,0,0,,
Setup,Vehicle,uom,Fuel UOM,Link,varchar(140),UOM,1,0,0,0,,
Setup,Vehicle,carbon_check_date,Last Carbon Check,Date,date,,0,0,0,0,,
Setup,Vehicle,color,Color,Data,varchar(140),,0,0,0,0,,
Setup,Vehicle,wheels,Wheels,Int,integer,,0,0,0,0,,
Setup,Vehicle,doors,Doors,Int,integer,,0,0,0,0,,
Setup,Vehicle,amended_from,Amended From,Link,varchar(140),Vehicle,0,0,0,1,,
Setup,Vehicle,company,Company,Link,varchar(140),Company,0,0,0,0,,
Setup,Website Item Group,item_group,Item Group,Link,varchar(140),Item Group,1,0,0,0,,
Stock,Batch,disabled,Disabled,Check,smallint,,0,0,0,0,0,
Stock,Batch,batch_id,Batch ID,Data,varchar(140),,1,1,0,0,,
Stock,Batch,item,Item,Link,varchar(140),Item,1,0,0,0,,
Stock,Batch,image,Image,Attach Image,text,,0,0,0,0,,
Stock,Batch,parent_batch,Parent Batch,Link,varchar(140),Batch,0,0,0,1,,
Stock,Batch,manufacturing_date,Manufacturing Date,Date,date,,0,0,0,0,Today,
Stock,Batch,expiry_date,Expiry Date,Date,date,,0,0,0,0,,
Stock,Batch,supplier,Supplier,Link,varchar(140),Supplier,0,0,0,1,,
Stock,Batch,reference_doctype,Source Document Type,Link,varchar(140),DocType,0,0,0,1,,
Stock,Batch,reference_name,Source Document Name,Dynamic Link,varchar(140),reference_doctype,0,0,0,1,,
Stock,Batch,description,Batch Description,Small Text,text,,0,0,0,0,,
Stock,Batch,item_name,Item Name,Data,varchar(140),,0,0,0,1,,item.item_name
Stock,Batch,batch_qty,Batch Quantity,Float,"numeric(21,9)",,0,0,0,1,,
Stock,Batch,stock_uom,Batch UOM,Link,varchar(140),UOM,0,0,0,1,,item.stock_uom
Stock,Batch,qty_to_produce,Qty To Produce,Float,"numeric(21,9)",,0,0,0,1,,
